created_at,cost_total,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,finish_reason_normalized,generation_time_ms,time_to_first_token_ms
2026-01-15 05:56:25.503,0.000186,195,708,613,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13237,1178
2026-01-15 05:56:25.498,0.002439,218,119,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2765,785
2026-01-15 05:56:25.497,0.003232,183,208,122,openai/gpt-5.2-20251211,OpenAI,standard,stop,6608,4006
2026-01-15 05:56:20.792,0.005491,186,369,283,openai/gpt-5.2-20251211,OpenAI,standard,stop,11023,6980
2026-01-15 05:56:20.791,0.000176,197,666,583,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,39608,1089
2026-01-15 05:56:20.790,0.017142,194,1690,1586,google/gemini-2.5-pro,Google,standard,stop,17057,1882
2026-01-15 05:56:20.789,0.002538,216,126,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3005,744
2026-01-15 05:56:16.103,0.003156,357,139,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3368,711
2026-01-15 05:56:16.097,0.000179,323,653,573,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,11493,1001
2026-01-15 05:56:16.076,0.005813,306,377,271,openai/gpt-5.2-20251211,OpenAI,standard,stop,12227,9588
2026-01-15 05:56:16.073,0.017306,317,1691,1598,google/gemini-2.5-pro,Google,standard,stop,16632,2333
2026-01-15 05:56:09.687,0.014278,311,1389,1299,google/gemini-2.5-pro,Google,standard,stop,15255,2390
2026-01-15 05:56:09.685,0.002697,344,111,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4271,1906
2026-01-15 05:56:09.675,0.000202,317,747,680,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13715,828
2026-01-15 05:56:09.665,0.006718,303,442,341,openai/gpt-5.2-20251211,OpenAI,standard,stop,11504,7040
2026-01-15 05:56:01.497,0.003181,298,190,96,openai/gpt-5.2-20251211,OpenAI,standard,stop,5447,3282
2026-01-15 05:56:01.492,0.000279,312,1056,970,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,19006,882
2026-01-15 05:56:01.490,0.002697,344,111,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4490,1854
2026-01-15 05:56:01.488,0.014616,309,1423,1317,google/gemini-2.5-pro,Google,standard,stop,14182,1977
2026-01-15 05:55:59.573,0.00285,260,138,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3400,891
2026-01-15 05:55:59.545,0.006382,223,428,294,openai/gpt-5.2-20251211,OpenAI,standard,stop,11862,6618
2026-01-15 05:55:59.542,0.016373,235,1608,1483,google/gemini-2.5-pro,Google,standard,stop,15880,2138
2026-01-15 05:55:59.539,0.000185,233,694,605,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12251,1166
2026-01-15 05:55:48.303,0.005481,220,364,232,openai/gpt-5.2-20251211,OpenAI,standard,stop,11134,6995
2026-01-15 05:55:48.301,0.002523,246,119,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4478,1943
2026-01-15 05:55:48.299,0.015126,229,1484,1360,google/gemini-2.5-pro,Google,standard,stop,15173,2069
2026-01-15 05:55:48.297,0.000307,227,1186,1078,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,21010,781
2026-01-15 05:55:45.836,0.000174,222,653,577,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12205,817
2026-01-15 05:55:45.828,0.004436,215,290,181,openai/gpt-5.2-20251211,OpenAI,standard,stop,8966,6478
2026-01-15 05:55:45.827,0.002448,246,114,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3132,767
2026-01-15 05:55:45.826,0.014523,227,1424,1323,google/gemini-2.5-pro,Google,standard,stop,14735,3200
2026-01-15 05:55:38.672,0.004536,200,299,205,openai/gpt-5.2-20251211,OpenAI,standard,stop,9739,7467
2026-01-15 05:55:38.670,0.002634,228,130,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3130,713
2026-01-15 05:55:38.669,0.000283,206,1091,1008,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,20637,1441
2026-01-15 05:55:38.667,0.01444,208,1418,1312,google/gemini-2.5-pro,Google,standard,stop,15517,2145
2026-01-15 05:55:33.664,0.000168,200,632,554,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,11816,874
2026-01-15 05:55:33.660,0.015052,202,1480,1383,google/gemini-2.5-pro,Google,standard,stop,13993,1811
2026-01-15 05:55:33.658,0.003984,197,260,179,openai/gpt-5.2-20251211,OpenAI,standard,stop,8053,5069
2026-01-15 05:55:33.653,0.002175,215,102,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2269,689
2026-01-15 05:55:28.437,0.000258,195,995,926,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,17008,717
2026-01-15 05:55:28.366,0.004382,192,289,192,openai/gpt-5.2-20251211,OpenAI,standard,stop,9322,5922
2026-01-15 05:55:28.362,0.002205,215,104,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3328,1499
2026-01-15 05:55:28.360,0.01691,200,1666,1527,google/gemini-2.5-pro,Google,standard,stop,16924,2040
2026-01-15 05:55:23.316,0.003937,194,257,172,openai/gpt-5.2-20251211,OpenAI,standard,stop,7685,6141
2026-01-15 05:55:23.298,0.000212,203,811,701,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15063,792
2026-01-15 05:55:23.288,0.015443,203,1519,1427,google/gemini-2.5-pro,Google,standard,stop,14562,2378
2026-01-15 05:55:23.286,0.002475,220,121,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3910,1560
2026-01-15 05:55:13.039,0.002139,208,101,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2659,783
2026-01-15 05:55:13.035,0.012523,195,1228,1122,google/gemini-2.5-pro,Google,standard,stop,11690,2013
2026-01-15 05:55:13.032,0.000212,192,813,728,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15017,746
2026-01-15 05:55:13.029,0.004889,186,326,227,openai/gpt-5.2-20251211,OpenAI,standard,stop,11702,7540
2026-01-15 05:54:59.580,0.005257,300,338,218,openai/gpt-5.2-20251211,OpenAI,standard,stop,12747,9831
2026-01-15 05:54:59.578,0.002817,354,117,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4455,2121
2026-01-15 05:54:59.576,0.000203,323,751,672,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13177,1044
2026-01-15 05:54:59.565,0.016491,313,1610,1484,google/gemini-2.5-pro,Google,standard,stop,16267,2315
2026-01-15 05:54:58.914,0.003862,191,252,162,openai/gpt-5.2-20251211,OpenAI,standard,stop,8559,6467
2026-01-15 05:54:58.911,0.000358,197,1394,1297,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,24258,935
2026-01-15 05:54:58.909,0.013396,197,1315,1217,google/gemini-2.5-pro,Google,standard,stop,13148,2116
2026-01-15 05:54:58.898,0.002034,208,94,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2369,722
2026-01-15 05:54:47.151,0.000131,233,479,377,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,8914,877
2026-01-15 05:54:47.144,0.005097,217,337,214,openai/gpt-5.2-20251211,OpenAI,standard,stop,9332,6266
2026-01-15 05:54:47.143,0.003273,256,167,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,5255,1672
2026-01-15 05:54:47.141,0.013278,231,1299,1173,google/gemini-2.5-pro,Google,standard,stop,11997,2035
2026-01-15 05:54:44.908,0.002574,348,102,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3931,1502
2026-01-15 05:54:44.907,0.000432,312,1669,1603,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,27899,1015
2026-01-15 05:54:44.888,0.013303,307,1292,1211,google/gemini-2.5-pro,Google,standard,stop,14429,2329
2026-01-15 05:54:44.878,0.004119,298,257,160,openai/gpt-5.2-20251211,OpenAI,standard,stop,6646,5106
2026-01-15 05:54:42.445,0.002577,344,103,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3826,1502
2026-01-15 05:54:42.442,0.000141,311,503,428,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,9611,855
2026-01-15 05:54:42.433,0.004483,298,283,179,openai/gpt-5.2-20251211,OpenAI,standard,stop,7815,5312
2026-01-15 05:54:42.432,0.016601,305,1622,1507,google/gemini-2.5-pro,Google,standard,stop,15929,2360
2026-01-15 05:54:34.394,0.000117,206,427,316,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,8278,933
2026-01-15 05:54:34.388,0.003657,194,237,143,openai/gpt-5.2-20251211,OpenAI,standard,stop,7910,4684
2026-01-15 05:54:34.384,0.012955,204,1270,1161,google/gemini-2.5-pro,Google,standard,stop,12218,2060
2026-01-15 05:54:34.382,0.002805,225,142,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3776,1650
2026-01-15 05:54:26.136,0.000267,222,1026,956,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,18543,762
2026-01-15 05:54:26.121,0.015801,225,1552,1429,google/gemini-2.5-pro,Google,standard,stop,15220,2538
2026-01-15 05:54:26.119,0.003904,215,252,120,openai/gpt-5.2-20251211,OpenAI,standard,stop,7403,4606
2026-01-15 05:54:26.118,0.00234,250,106,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2708,766
2026-01-15 05:54:19.911,0.020438,223,2016,1869,google/gemini-2.5-pro,Google,standard,stop,19686,2413
2026-01-15 05:54:19.910,0.000167,221,627,542,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,11995,835
2026-01-15 05:54:19.899,0.004786,215,315,204,openai/gpt-5.2-20251211,OpenAI,standard,stop,9106,6358
2026-01-15 05:54:19.897,0.002568,246,122,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3164,801
2026-01-15 05:54:18.011,0.003521,188,228,140,openai/gpt-5.2-20251211,OpenAI,standard,stop,5768,4492
2026-01-15 05:54:17.992,0.015648,199,1540,1422,google/gemini-2.5-pro,Google,standard,stop,15859,2334
2026-01-15 05:54:17.991,0.002829,218,145,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4716,1871
2026-01-15 05:54:17.989,0.00013,203,482,381,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,9509,819
2026-01-15 05:54:11.379,0.002157,219,100,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3460,1840
2026-01-15 05:54:11.378,0.000201,195,768,679,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14441,1000
2026-01-15 05:54:11.376,0.013787,198,1354,1242,google/gemini-2.5-pro,Google,standard,stop,13044,2032
2026-01-15 05:54:11.361,0.002982,192,189,96,openai/gpt-5.2-20251211,OpenAI,standard,stop,5986,3663
2026-01-15 05:54:05.553,0.000136,194,508,429,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,9828,1029
2026-01-15 05:54:05.544,0.013325,196,1308,1199,google/gemini-2.5-pro,Google,standard,stop,13833,3124
2026-01-15 05:54:05.542,0.00222,215,105,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2784,865
2026-01-15 05:54:05.540,0.002898,192,183,98,openai/gpt-5.2-20251211,OpenAI,standard,stop,5901,3237
2026-01-15 05:53:57.333,0.000156,311,564,489,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,10552,876
2026-01-15 05:53:57.332,0.017411,305,1703,1600,google/gemini-2.5-pro,Google,standard,stop,20202,3070
2026-01-15 05:53:57.330,0.0035,296,213,107,openai/gpt-5.2-20251211,OpenAI,standard,stop,6873,3589
2026-01-15 05:53:57.329,0.002532,344,100,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4140,2014
2026-01-15 05:53:46.320,0.000344,192,1339,1264,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,24783,1036
2026-01-15 05:53:46.317,0.002091,212,97,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2202,696
2026-01-15 05:53:46.312,0.014031,193,1379,1269,google/gemini-2.5-pro,Google,standard,stop,12935,2022
2026-01-15 05:53:46.303,0.003279,186,211,115,openai/gpt-5.2-20251211,OpenAI,standard,stop,5529,3414
2026-01-15 05:53:46.082,0.000263,191,1015,935,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,19148,1744
2026-01-15 05:53:46.079,0.015718,191,1548,1451,google/gemini-2.5-pro,Google,standard,stop,16137,2053
2026-01-15 05:53:46.077,0.001899,208,85,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2507,1041
2026-01-15 05:53:46.076,0.002705,186,170,91,openai/gpt-5.2-20251211,OpenAI,standard,stop,5529,3365
2026-01-15 05:53:34.760,0.000202,221,764,680,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13282,1156
2026-01-15 05:53:34.755,0.021488,223,2121,1992,google/gemini-2.5-pro,Google,standard,stop,22058,3035
2026-01-15 05:53:34.745,0.002418,246,112,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3250,711
2026-01-15 05:53:34.742,0.003676,213,236,139,openai/gpt-5.2-20251211,OpenAI,standard,stop,5946,3804
2026-01-15 05:53:28.885,0.004546,310,286,176,openai/gpt-5.2-20251211,OpenAI,standard,stop,8314,6196
2026-01-15 05:53:28.874,0.000129,323,455,383,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,8590,903
2026-01-15 05:53:28.865,0.016432,314,1604,1495,google/gemini-2.5-pro,Google,standard,stop,16897,2159
2026-01-15 05:53:28.863,0.002697,354,109,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2981,747
2026-01-15 05:53:28.646,0.000216,304,804,721,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,17181,1549
2026-01-15 05:53:28.645,0.004945,290,317,202,openai/gpt-5.2-20251211,OpenAI,standard,stop,8970,6752
2026-01-15 05:53:28.639,0.014698,303,1432,1331,google/gemini-2.5-pro,Google,standard,stop,15324,2062
2026-01-15 05:53:28.636,0.003123,336,141,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4440,695
2026-01-15 05:53:20.508,0.014575,196,1433,1339,google/gemini-2.5-pro,Google,standard,stop,13723,1935
2026-01-15 05:53:20.506,0.000183,195,720,709,qwen/qwen3-8b-04-28,Fireworks,standard,stop,6897,781
2026-01-15 05:53:20.504,0.003314,190,213,125,openai/gpt-5.2-20251211,OpenAI,standard,stop,6011,3941
2026-01-15 05:53:20.503,0.00222,215,105,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3517,1831
2026-01-15 05:53:13.829,0.002559,238,123,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3460,788
2026-01-15 05:53:13.828,0.004152,205,271,168,openai/gpt-5.2-20251211,OpenAI,standard,stop,9706,5892
2026-01-15 05:53:13.827,0.000149,212,554,472,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,9659,766
2026-01-15 05:53:13.813,0.014766,221,1449,1318,google/gemini-2.5-pro,Google,standard,stop,14295,2255
2026-01-15 05:53:10.826,0.000118,233,426,335,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,8693,1318
2026-01-15 05:53:10.782,0.01768,232,1739,1619,google/gemini-2.5-pro,Google,standard,stop,17052,1793
2026-01-15 05:53:09.243,0.002493,256,115,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3030,715
2026-01-15 05:53:09.241,0.003883,227,249,127,openai/gpt-5.2-20251211,OpenAI,standard,stop,7639,5596
2026-01-15 05:52:57.350,0.004088,184,269,181,openai/gpt-5.2-20251211,OpenAI,standard,stop,6485,5627
2026-01-15 05:52:57.349,0.000249,191,959,874,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,18346,778
2026-01-15 05:52:57.348,0.002139,208,101,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2688,839
2026-01-15 05:52:57.347,0.016598,191,1636,1530,google/gemini-2.5-pro,Google,standard,stop,22650,8966
2026-01-15 05:52:56.686,0.014862,194,1462,1361,google/gemini-2.5-pro,Google,standard,stop,16687,3195
2026-01-15 05:52:56.659,0.000221,187,849,770,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15425,752
2026-01-15 05:52:56.650,0.002316,207,113,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3258,819
2026-01-15 05:52:56.646,0.003234,184,208,90,openai/gpt-5.2-20251211,OpenAI,standard,stop,6016,3369
2026-01-15 05:52:53.407,0.015306,205,1505,1403,google/gemini-2.5-pro,Google,standard,stop,15218,2026
2026-01-15 05:52:53.400,0.002415,225,116,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2786,736
2026-01-15 05:52:53.399,0.000187,206,709,636,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12631,817
2026-01-15 05:52:53.397,0.003479,204,223,129,openai/gpt-5.2-20251211,OpenAI,standard,stop,8488,5391
2026-01-15 05:52:41.313,0.000177,325,646,544,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12229,859
2026-01-15 05:52:41.312,0.014982,314,1459,1364,google/gemini-2.5-pro,Google,standard,stop,15347,2018
2026-01-15 05:52:41.311,0.003937,306,243,125,openai/gpt-5.2-20251211,OpenAI,standard,stop,6304,3853
2026-01-15 05:52:41.298,0.002859,358,119,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4562,1568
2026-01-15 05:52:38.923,0.004963,180,332,242,openai/gpt-5.2-20251211,OpenAI,standard,stop,11152,6419
2026-01-15 05:52:38.920,0.014166,189,1393,1288,google/gemini-2.5-pro,Google,standard,stop,14392,2254
2026-01-15 05:52:38.919,0.0024,200,120,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3485,805
2026-01-15 05:52:38.918,0.000252,185,971,887,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,17419,962
2026-01-15 05:52:30.527,0.002259,218,107,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3652,1881
2026-01-15 05:52:30.493,0.01395,200,1370,1268,google/gemini-2.5-pro,Google,standard,stop,13128,2370
2026-01-15 05:52:30.492,0.000314,203,1218,1117,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,22604,1554
2026-01-15 05:52:30.491,0.003342,198,214,115,openai/gpt-5.2-20251211,OpenAI,standard,stop,5641,3231
2026-01-15 05:52:23.991,0.015226,317,1483,1367,google/gemini-2.5-pro,Google,standard,stop,14400,2542
2026-01-15 05:52:23.990,0.002856,362,118,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4834,1865
2026-01-15 05:52:23.989,0.004382,304,275,166,openai/gpt-5.2-20251211,OpenAI,standard,stop,6902,4821
2026-01-15 05:52:23.987,0.000184,322,674,602,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12337,797
2026-01-15 05:52:19.558,0.01858,232,1829,1670,google/gemini-2.5-pro,Google,standard,stop,18099,2370
2026-01-15 05:52:19.557,0.00669,223,450,318,openai/gpt-5.2-20251211,OpenAI,standard,stop,11567,6896
2026-01-15 05:52:19.556,0.000299,235,1149,1063,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,20873,792
2026-01-15 05:52:19.555,0.00276,260,132,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3998,1829
2026-01-15 05:52:14.979,0.000184,309,613,644,qwen/qwen3-8b-04-28,Fireworks,standard,stop,4653,794
2026-01-15 05:52:14.975,0.002604,338,106,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3959,1873
2026-01-15 05:52:14.973,0.006158,295,403,299,openai/gpt-5.2-20251211,OpenAI,standard,stop,12079,10647
2026-01-15 05:52:14.972,0.014038,303,1366,1277,google/gemini-2.5-pro,Google,standard,stop,14930,2576
2026-01-15 05:52:07.183,0.003522,264,182,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,5441,1830
2026-01-15 05:52:07.182,0.000239,230,911,780,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,16472,778
2026-01-15 05:52:07.180,0.013183,235,1289,1159,google/gemini-2.5-pro,Google,standard,stop,14030,3232
2026-01-15 05:52:07.179,0.004541,219,297,180,openai/gpt-5.2-20251211,OpenAI,standard,stop,7356,4897
2026-01-15 05:52:00.621,0.000197,218,748,681,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14059,920
2026-01-15 05:52:00.620,0.013846,221,1357,1219,google/gemini-2.5-pro,Google,standard,stop,12995,1947
2026-01-15 05:52:00.618,0.005425,212,361,241,openai/gpt-5.2-20251211,OpenAI,standard,stop,12012,6458
2026-01-15 05:52:00.616,0.0027,240,132,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3386,668
2026-01-15 05:52:00.468,0.002892,229,147,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4684,2214
2026-01-15 05:52:00.467,0.016836,205,1658,1548,google/gemini-2.5-pro,Google,standard,stop,18577,1919
2026-01-15 05:52:00.466,0.005516,200,369,257,openai/gpt-5.2-20251211,OpenAI,standard,stop,10895,6473
2026-01-15 05:52:00.463,0.000194,208,736,646,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13465,791
2026-01-15 05:51:47.812,0.002574,233,125,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4556,2812
2026-01-15 05:51:47.810,0.02001,208,1975,1821,google/gemini-2.5-pro,Google,standard,stop,18855,2451
2026-01-15 05:51:47.808,0.000174,205,656,565,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12215,1480
2026-01-15 05:51:47.807,0.00393,198,256,147,openai/gpt-5.2-20251211,OpenAI,standard,stop,5520,4226
2026-01-15 05:51:39.763,0.000276,191,1067,990,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,20572,893
2026-01-15 05:51:39.744,0.003144,189,201,110,openai/gpt-5.2-20251211,OpenAI,standard,stop,7015,3969
2026-01-15 05:51:39.742,0.002292,209,111,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3158,922
2026-01-15 05:51:39.740,0.014272,194,1403,1303,google/gemini-2.5-pro,Google,standard,stop,15035,2257
2026-01-15 05:51:35.521,0.003447,194,222,139,openai/gpt-5.2-20251211,OpenAI,standard,stop,5892,5015
2026-01-15 05:51:35.520,0.01635,200,1610,1503,google/gemini-2.5-pro,Google,standard,stop,17466,2696
2026-01-15 05:51:35.518,0.000363,205,1414,1307,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,24626,1269
2026-01-15 05:51:35.517,0.002421,222,117,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2814,937
2026-01-15 05:51:30.188,0.002313,226,109,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3168,1487
2026-01-15 05:51:30.162,0.014053,203,1380,1263,google/gemini-2.5-pro,Google,standard,stop,14264,2153
2026-01-15 05:51:30.160,0.000222,203,848,761,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,17354,2471
2026-01-15 05:51:30.158,0.004539,194,300,199,openai/gpt-5.2-20251211,OpenAI,standard,stop,7604,5734
2026-01-15 05:51:19.367,0.002492,296,141,47,openai/gpt-5.2-20251211,OpenAI,standard,stop,3877,2027
2026-01-15 05:51:19.361,0.016162,306,1578,1467,google/gemini-2.5-pro,Google,standard,stop,15629,2142
2026-01-15 05:51:19.359,0.00013,308,462,407,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,8917,793
2026-01-15 05:51:19.357,0.00249,340,98,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3310,1731
2026-01-15 05:51:18.458,0.002031,202,95,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3468,2059
2026-01-15 05:51:18.456,0.016556,189,1632,1540,google/gemini-2.5-pro,Google,standard,stop,17133,2211
2026-01-15 05:51:18.454,0.000289,188,1122,1058,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,21052,1548
2026-01-15 05:51:18.452,0.004184,183,276,189,openai/gpt-5.2-20251211,OpenAI,standard,stop,10166,7469
2026-01-15 05:51:09.348,0.000161,319,581,506,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,11432,952
2026-01-15 05:51:09.347,0.002985,350,129,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3444,776
2026-01-15 05:51:09.346,0.018336,309,1795,1698,google/gemini-2.5-pro,Google,standard,stop,19739,3034
2026-01-15 05:51:09.344,0.003997,300,248,150,openai/gpt-5.2-20251211,OpenAI,standard,stop,6174,4957
2026-01-15 05:51:03.542,0.004728,294,301,213,openai/gpt-5.2-20251211,OpenAI,standard,stop,8531,6639
2026-01-15 05:51:03.540,0.013653,307,1327,1243,google/gemini-2.5-pro,Google,standard,stop,14474,2306
2026-01-15 05:51:03.538,0.00022,308,820,763,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13877,802
2026-01-15 05:51:03.536,0.002655,340,109,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2851,689
2026-01-15 05:50:59.226,0.002526,242,120,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4137,1840
2026-01-15 05:50:59.224,0.000146,218,544,460,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12052,2545
2026-01-15 05:50:59.222,0.005972,213,400,281,openai/gpt-5.2-20251211,OpenAI,standard,stop,12557,6825
2026-01-15 05:50:59.221,0.01926,224,1898,1742,google/gemini-2.5-pro,Google,standard,stop,19712,2473
2026-01-15 05:50:53.365,0.005853,217,391,276,openai/gpt-5.2-20251211,OpenAI,standard,stop,11547,6311
2026-01-15 05:50:53.347,0.002976,252,148,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4114,802
2026-01-15 05:50:53.345,0.000221,229,841,743,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15634,965
2026-01-15 05:50:53.343,0.015463,227,1518,1393,google/gemini-2.5-pro,Google,standard,stop,15512,1935
2026-01-15 05:50:41.877,0.003636,190,236,141,openai/gpt-5.2-20251211,OpenAI,standard,stop,7333,4832
2026-01-15 05:50:41.818,0.002538,211,127,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4353,1699
2026-01-15 05:50:41.816,0.016746,197,1650,1534,google/gemini-2.5-pro,Google,standard,stop,16855,2084
2026-01-15 05:50:41.814,9.4e-05,191,341,261,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,7221,1324
2026-01-15 05:50:41.079,0.002751,242,135,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2953,674
2026-01-15 05:50:41.077,0.003669,209,236,130,openai/gpt-5.2-20251211,OpenAI,standard,stop,6260,4474
2026-01-15 05:50:41.076,0.00031,216,1200,1096,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,22165,949
2026-01-15 05:50:41.074,0.014271,225,1399,1308,google/gemini-2.5-pro,Google,standard,stop,16627,3210
2026-01-15 05:50:37.541,0.01344,200,1319,1208,google/gemini-2.5-pro,Google,standard,stop,14751,3060
2026-01-15 05:50:37.537,0.000146,202,544,437,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12178,2586
2026-01-15 05:50:37.535,0.003349,194,215,124,openai/gpt-5.2-20251211,OpenAI,standard,stop,6572,4027
2026-01-15 05:50:37.533,0.002808,221,143,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4177,1531
2026-01-15 05:50:25.621,0.002232,204,108,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2559,701
2026-01-15 05:50:25.619,0.004578,184,304,202,openai/gpt-5.2-20251211,OpenAI,standard,stop,7868,5465
